"season","home_player_1","home_player_2","home_player_3","home_player_4","home_player_5","home_player_6","home_player_7","home_player_8","home_player_9","home_player_10","home_player_11","away_player_1","away_player_2","away_player_3","away_player_4","away_player_5","away_player_6","away_player_7","away_player_8","away_player_9","away_player_10","away_player_11"
"2015/2016",71498,358339,74989,291635,33963,292262,213916,46621,484906,213729,190669,245555,102620,201111,282676,80295,205278,102622,75342,33973,56686,46289
"2015/2016",246201,183462,358148,172948,360918,74169,72623,246177,49836,174472,213486,489240,35324,184999,318526,391058,74747,361757,75307,361770,432463,241825
"2015/2016",37656,37597,30276,282473,184091,466672,105351,513086,477472,303088,384413,32678,111190,191906,121872,33848,51953,40668,474680,279173,33852,194660
"2015/2016",177126,38424,56678,178955,41167,184533,33635,30871,354467,184138,51360,33630,150480,384374,150764,282689,202639,359191,541558,395154,541557,206301
"2015/2016",25563,104382,18520,41707,38842,238841,39198,37450,215927,261599,213653,40648,239964,268273,27461,445907,33128,535600,37824,30840,183350,96652
"2015/2016",33764,181297,33024,159881,154938,45749,182224,604105,33871,639150,33028,532942,185123,193930,257855,190452,107930,46836,52004,88986,41622,498033
"2015/2016",37579,183449,420568,40220,34104,75004,186121,210065,2802,482331,46808,104986,150080,46407,108572,239350,2805,170667,489245,80492,43372,161291
"2015/2016",109222,518240,394825,112205,46391,37449,32999,240054,369800,38573,213489,246422,183449,420568,2768,406257,75004,186121,210065,427893,482331,46808
"2015/2016",210164,183185,574200,182921,160844,562062,268282,42479,282281,201939,37506,33958,113311,280638,246218,242151,156097,434404,433311,213712,193224,200917
"2015/2016",51949,208077,230982,30962,28467,31097,95078,164684,31921,26166,30893,37421,33988,37482,38818,150739,25773,154257,30955,212472,40636,19533
"2015/2016",245555,607148,33960,282676,80295,205278,282678,361322,33973,150649,46289,300532,122047,77741,181984,41092,109621,154232,38821,111237,213805,161660
"2015/2016",489240,361757,184999,192770,391058,75307,74747,361770,93480,241825,428947,71498,358339,74989,291635,183497,213916,292262,37510,484906,213729,190669
"2015/2016",32678,103905,191906,121872,33848,37480,151079,40668,115519,194660,495107,246201,183462,358148,172948,360918,72623,246177,74169,49836,174472,213486
"2015/2016",33630,150480,384374,150764,74752,242477,359191,317567,395154,541557,474448,37656,37597,30276,282473,184091,466672,105351,513086,477472,476769,384413
"2015/2016",40648,239964,268273,27461,445907,33128,154256,37824,111801,183350,96652,177126,33843,56678,178955,41167,184533,33635,30871,354467,30853,184138
"2015/2016",532942,185123,193930,257855,190452,107930,46836,88986,498033,52004,41622,25563,104382,18520,41707,38842,39198,683450,37450,46120,215927,213653
"2015/2016",104986,150080,108572,46407,239350,282713,2805,489245,534484,80492,495841,33764,181297,159881,411617,154938,182224,45749,604105,33871,96619,33028
"2015/2016",109222,195335,112205,37479,46391,240054,32999,37449,38573,183548,213489,210164,183185,574200,182921,571685,268282,193978,517941,189101,562062,474672
"2015/2016",33958,449492,280638,113311,246218,434404,433311,213712,40501,97762,193224,51949,282674,25921,213499,208077,31097,95078,239219,31921,30893,164684
"2015/2016",37421,33988,37482,38818,26403,25773,154257,30955,30981,40636,19533,245555,607148,33960,282676,80295,282678,41156,33973,150649,75342,46289
"2015/2016",300532,122047,150869,77741,209950,109621,154232,213805,108568,103450,33030,185644,361757,361710,192770,391058,74747,75307,570432,40148,241825,428947
"2015/2016",71498,358339,74989,291635,183497,292262,213916,484906,213729,37510,190669,32678,103905,191906,121872,33848,37480,151079,40668,115519,495107,194660
"2015/2016",246201,183462,18673,358148,213694,72623,466132,49836,246177,213486,130298,33630,150480,384374,150764,239965,359191,242477,395154,541557,580704,474448
"2015/2016",37656,37597,30276,282473,184091,38469,105351,513086,477472,476769,384413,40648,239964,27461,268273,445907,111801,535600,37824,531629,183350,96652
"2015/2016",177126,38424,474589,56678,41167,316771,309334,30871,184533,294003,184138,532942,185123,193930,190452,257855,165706,46836,88986,498033,52004,41622
"2015/2016",25563,104382,18520,41707,41470,238841,39198,37450,46120,215927,213653,104986,150080,46407,108572,239350,282713,533227,489245,80492,534484,495841
"2015/2016",246422,183449,420568,150731,406257,75004,186121,2802,427893,482331,46808,33764,616544,159881,411617,154938,150323,45749,181297,33871,604105,33028
"2015/2016",210164,160844,574200,182921,571685,189101,193978,42479,282281,37506,201939,192064,359194,420568,34104,183449,427893,186121,2802,36130,210065,46808
"2015/2016",51949,359193,25921,213499,208077,164684,95078,31097,31921,26166,30893,109222,195335,112205,37479,46391,32999,389202,369800,240054,38573,213489
"2015/2016",245555,607148,33960,282676,80295,41156,205278,75342,33973,150649,46289,33958,449492,113311,280638,246218,156097,433311,40501,213712,193224,200917
"2015/2016",489240,318526,361710,192770,391058,75307,570432,40148,428947,324578,241825,37421,33988,37482,38818,150739,25773,154257,30955,30981,40636,19533
"2015/2016",32678,103905,191906,121872,33848,37480,151079,40668,115519,37653,194660,300532,122047,77741,150869,209950,109621,154232,213805,39215,103450,26392
"2015/2016",33630,384374,580589,150764,239965,359191,242477,541557,580704,395154,474448,71498,358339,74989,33963,183497,213916,292262,46621,213729,484906,190669
"2015/2016",196126,239964,268273,27461,445907,111801,535600,37824,531629,183350,96652,246201,360918,183462,18673,213694,74169,72623,466132,49836,213486,174472
"2015/2016",532942,185123,257855,193930,190452,46836,107930,88986,498033,52004,41622,37656,37597,30276,282473,184091,105351,477472,513086,466672,384413,476769
"2015/2016",104986,261609,46407,108572,239350,213711,282713,2805,534484,495841,161291,177126,38424,474589,56678,41167,354467,33635,309334,184533,184138,30853
"2015/2016",33764,181297,159881,33024,154938,182224,45749,604105,33871,96619,33028,25563,104382,477471,79742,18520,215927,46120,238841,683450,37450,213653
"2015/2016",210164,113672,574200,182921,160844,189101,268282,42479,282281,37506,201939,51949,208077,25921,30962,28467,164684,30893,31097,208494,31921,26166
"2015/2016",109222,195335,112205,37479,46391,240054,32999,37449,38573,183548,213489,245555,607148,201111,282676,47565,205278,41156,75342,150649,361322,46289
"2015/2016",33958,33856,449492,246218,113311,156097,433311,213712,434404,200917,193224,489240,35324,184999,192770,173427,74747,361757,361770,324578,570432,241825
"2015/2016",37421,33988,37482,38818,150739,25773,154257,30955,30981,40636,477615,32678,111190,191906,121872,33848,103905,151079,279173,115519,194660,495107
"2015/2016",300532,122047,77741,150869,209950,109621,154232,39215,108568,213805,33030,33630,384374,580589,150764,239965,359191,242477,395154,580704,541557,574654
"2015/2016",71498,358339,243781,33963,183497,292262,213916,37510,484906,213729,190669,40648,239964,27461,172147,39719,37824,535600,183350,154256,2983,96652
"2015/2016",246201,74169,183462,18673,213694,72623,246177,466132,49836,213486,174472,532942,185123,257855,NA,190452,88986,107930,46836,52004,246438,41622
"2015/2016",37656,37597,30276,282473,184091,466672,105351,513086,477472,476769,384413,104986,261609,46407,108572,239350,489245,282713,2805,534484,495841,213711
"2015/2016",177126,38424,474589,56678,41167,33635,309334,184533,184138,294003,354467,33764,170341,159881,411617,154938,45749,150323,181297,33871,604105,33028
"2015/2016",192064,183449,420568,150731,406257,75004,427893,256727,2802,210065,46808,25563,104382,477471,41707,41470,37450,683450,79742,215927,46120,75445
"2015/2016",51949,208077,25921,30962,28467,31097,95078,164684,31921,26166,30893,192064,183449,34104,150731,406257,75004,186121,256727,427893,2802,46808
"2015/2016",245555,607148,201111,282676,80295,205278,41156,75342,150649,361322,46289,210164,79737,113672,182921,160844,189101,193978,42479,282281,201939,37506
"2015/2016",489240,35324,184999,192770,391058,361770,75307,570432,361757,241825,46384,109222,195335,112205,37479,46391,37449,32999,240054,369800,38573,183548
"2015/2016",32678,103905,191906,121872,33848,279173,151079,40668,115519,198566,194660,33958,449492,113311,280638,202553,156097,434404,433311,213712,200917,193224
"2015/2016",33630,150480,298327,580589,74752,359191,242477,541558,395154,282689,574654,37421,189192,37482,26403,33992,25773,154257,39792,30981,40636,19533
"2015/2016",40648,38064,268273,27461,39719,535600,111801,183350,531629,37824,96652,300532,122047,77741,150869,41092,154232,39215,213805,108568,103450,26392
"2015/2016",532942,185123,257855,193930,358138,107930,46836,88986,498033,246438,41622,71498,358339,74989,243781,183497,213916,292262,75001,484906,37510,190669
"2015/2016",104986,261609,46407,108572,239350,2805,282713,213711,80492,534484,495841,396526,183462,213694,360918,18673,72623,74169,638029,49836,466132,174472
"2015/2016",33764,181297,159881,411617,154938,182224,45749,604105,33871,96619,33028,213504,37597,30276,282473,184091,105351,513086,466672,150632,301809,384413
"2015/2016",25563,104382,41707,477471,41470,112758,238841,75445,46120,215927,213653,177126,38424,474589,56678,41167,184533,33635,309334,184138,294003,354467
"2015/2016",51949,208077,25921,213499,28467,31097,95078,164684,31921,26166,30893,245555,102620,607148,282676,80295,33973,205278,102622,150649,46289,128732
"2015/2016",210164,183185,113672,182921,571685,189101,42479,268282,282281,201939,37506,489240,35324,318526,361710,192770,361757,570432,75307,361770,241825,75310
"2015/2016",109222,195335,112205,188540,46391,37449,32999,240054,369800,38573,213489,32678,103905,191906,121872,33848,151079,40668,474680,198566,279173,194660
"2015/2016",33958,449492,113311,33856,150735,434404,433311,156097,187360,213712,200917,33630,150480,543020,580589,282689,NA,359191,395154,580704,541557,474448
"2015/2016",37421,33988,38818,26005,26403,25773,154257,212472,30981,40636,19533,40648,38064,268273,27461,39719,183350,535600,111801,531629,116750,96652
"2015/2016",300532,122047,77741,150869,41092,306407,111237,213805,108568,103450,161660,532942,185123,257855,193930,358138,107930,161651,88986,498033,102879,41622
"2015/2016",71498,358339,243781,33963,183497,213916,292262,213729,484906,46621,179083,104986,261609,46407,108572,239350,2805,282713,362194,80492,477493,495841
"2015/2016",246201,183462,18673,358148,360918,74169,72623,49836,246177,466132,174472,33764,181297,159881,411617,154938,182224,45749,604105,33871,639150,33028
"2015/2016",213504,37597,30276,37484,70949,466672,105351,513086,301809,303088,384413,25563,104382,41707,477471,215927,46120,238841,112758,683450,213653,75445
"2015/2016",192064,359194,420568,34104,2768,256727,75004,427893,2802,111975,46808,177126,38424,474589,56678,33843,184533,309334,316771,184138,30853,354467
"2015/2016",192064,183449,34104,420568,359194,186121,75004,256727,427893,482331,46808,245555,102620,607148,282676,80295,205278,102622,75342,282678,361322,128732
"2015/2016",489240,35324,361710,192770,173427,361757,570432,75307,361770,324578,241825,51949,208077,25921,30962,28467,31097,95078,239219,31921,26166,30893
"2015/2016",32678,103905,191906,121872,33848,151079,40668,474680,279173,198566,194660,210164,183185,113672,182921,79737,189101,193978,42479,282281,201939,37506
"2015/2016",33630,384374,580589,150764,239965,395154,359191,242477,541557,206301,474448,109222,195335,188540,112205,46391,32999,37449,75192,369800,240054,183548
"2015/2016",40648,38064,186991,172147,39719,111801,535600,282467,531629,183350,96652,33958,449492,280638,33856,202553,434404,40501,156097,433311,97762,193224
"2015/2016",532942,185123,257855,193930,52004,574662,46836,88986,498033,452243,41622,37421,33988,37482,38818,150739,25773,154257,30955,30981,40636,19533
"2015/2016",104986,261609,108572,2752,320686,477493,213711,170667,2805,495841,534484,300532,122047,77741,150869,209950,38821,111237,154232,213805,26392,33030
"2015/2016",33764,181297,159881,33024,154938,182224,43375,604105,33871,96619,33028,71498,358339,74989,74991,183497,NA,213916,46621,484906,213729,190669
"2015/2016",25563,104382,477471,41707,38842,46120,238841,112758,573463,213653,75445,396526,360918,183462,18673,213694,74169,358148,246177,49836,174472,638029
"2015/2016",177126,38424,178955,56678,41167,184533,309334,33635,184138,51360,432950,213504,287691,280485,282473,184091,466672,38469,477472,364244,150632,301809
"2015/2016",245555,102620,607148,282676,80295,282678,102622,75342,33973,361322,128732,489240,35324,184999,192770,361757,428947,75307,40148,324578,193869,241825
"2015/2016",51949,282674,30962,25921,28467,31097,95078,31921,191315,30893,26166,32678,103905,191906,121872,33848,40668,151079,474680,279173,198566,194660
"2015/2016",210164,183185,113672,182921,571685,189101,42479,268282,282281,37506,201939,33630,150480,384374,150764,239965,359191,242477,17299,395154,282689,474448
"2015/2016",109222,195335,188540,112205,46391,37449,32999,75192,369800,240054,213489,40648,239964,186991,268273,39719,193226,535600,111801,531629,96652,2983
"2015/2016",33958,449492,280638,33856,202553,156097,433311,434404,97762,193224,200917,532942,185123,NA,193930,52004,46836,574662,88986,498033,246438,41622
"2015/2016",37421,189192,37482,26005,150739,25773,212472,39792,30981,40636,19533,104986,477493,170667,108572,320686,239350,213711,533227,2805,495841,534484
"2015/2016",300532,151063,40940,150869,41092,154232,306407,213805,108568,39215,26392,33764,181297,33024,411617,154938,182224,45749,604105,33871,616544,33028
"2015/2016",71498,358339,74989,33963,183497,292262,213916,46621,484906,213729,190669,25563,104382,477471,41707,38842,573463,238841,112758,56686,30646,75445
"2015/2016",246201,183462,18673,358148,360918,425985,246177,74169,49836,174472,466132,177126,38424,474589,56678,41167,309334,33635,72623,184533,294003,184138
"2015/2016",213504,37597,30276,282473,184091,466672,105351,38469,477472,301809,346379,192064,359194,183449,2768,406257,186121,427893,482331,150770,2802,46808
"2015/2016",246201,183462,18673,172948,360918,72623,74169,49836,246177,213486,174472,37579,359194,34104,420568,406257,186121,75004,36130,210065,256727,111975
"2015/2016",71498,358339,11736,74989,291635,183497,213729,243781,292262,NA,190669,37656,287691,280485,282473,37484,184091,364244,38469,513086,301809,476769
"2015/2016",97498,151063,40940,77741,41092,111237,154232,213805,108568,38821,33030,177126,38424,474589,56678,33843,316771,33635,30871,184533,30853,184138
"2015/2016",37421,212472,38818,26005,150739,25773,154257,30955,30981,40636,19533,25563,104382,18520,41707,41470,238841,39198,215927,432591,46120,75445
"2015/2016",33958,449492,113311,33856,202553,433311,434404,156097,40501,213712,193224,33764,170341,159881,411617,616544,573793,38540,181297,45749,213470,33028
"2015/2016",109222,195335,394825,37479,518240,523390,32999,75192,NA,369800,213489,104986,150080,46407,108572,239350,2805,170667,534484,213711,80492,161291
"2015/2016",210164,183185,574200,182921,160844,517941,193978,268282,562062,358127,37506,532942,213814,257855,NA,358138,52004,107930,185123,37654,41622,246438
"2015/2016",51949,208077,230982,30962,28467,95078,31097,164684,31921,30893,26166,40648,239964,186991,268273,38064,154256,111801,183350,531629,39719,96652
"2015/2016",245555,201111,282676,47565,607148,205278,282678,75342,33973,361322,128732,33630,150480,384374,150764,239965,17299,202639,242477,541557,206301,474448
"2015/2016",185644,35324,184999,318526,391058,74747,428947,570432,324578,193869,75310,32678,111190,191906,121872,33848,40668,51953,103905,194660,279173,198566
"2015/2016",246201,183462,18673,360918,213694,246177,74169,49836,174472,466132,130298,213504,184091,30276,37597,282473,105351,477472,513086,466672,346379,476769
"2015/2016",71498,74991,74989,33963,183497,292262,213916,46621,484906,213729,179083,177126,38424,56678,474589,41167,309334,33635,72623,184533,184138,294003
